PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,SHRENDDT,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,ALTPRC,SPREAD,ALTPRCDT,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
86083,20120330,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20120510,6.35,6.89,6.67,4131,-0.036127,6.66,6.8,14889,1,1,6.67,,20120330,-0.036127,0.023994,0.02211,0.0176,0.015303,0.031332
86083,20120430,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,6.7,8.08,8.08,3047,0.211394,8.08,8.16,14889,1,1,8.08,,20120430,0.211394,-0.006801,-0.008019,-0.009106,-0.010235,-0.007497
86083,20120531,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20120628,7.45,8.72,7.45,6328,-0.07797,7.36,7.45,14889,1,1,7.45,,20120531,-0.07797,-0.065531,-0.067942,-0.068438,-0.070404,-0.062651
86083,20120629,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20120809,6.99,8.38,8.24,21077,0.10604,8.21,8.24,14945,1,1,8.24,,20120629,0.10604,0.038156,0.036055,0.034177,0.031622,0.039555
86083,20120731,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,7.12,8.57,7.18,4385,-0.128641,7.14,7.17,14945,1,1,7.18,,20120731,-0.128641,0.010266,0.009012,-0.003281,-0.004484,0.012598
86083,20120831,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20120927,6.39,7.45,6.94,7185,-0.033426,6.94,6.95,14946,1,1,6.94,,20120831,-0.033426,0.026265,0.023665,0.02482,0.022964,0.019763
86083,20120928,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20121101,6.85,8.04,7.97,5078,0.148415,7.97,8,14944,1,1,7.97,,20120928,0.148415,0.026539,0.024597,0.034924,0.03269,0.024236
86083,20121031,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,,73,738,,,,,,,,6.47,8.17,6.85,3471,-0.140527,6.58,6.85,14944,1,1,6.85,,20121031,-0.140527,-0.014101,-0.01555,-0.013487,-0.014781,-0.019789
86083,20121130,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20121230,6.08,7.4,6.53,3753,-0.046715,6.43,6.54,14944,1,1,6.53,,20121130,-0.046715,0.006193,0.002953,0.00279,0.000142,0.002847
86083,20121231,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20130305,6.62,7.81,7.6,2406,0.163859,7.52,7.79,14966,1,1,7.6,,20121231,0.163859,0.012531,0.00898,0.021872,0.016406,0.007068
86083,20130131,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,7.49,8.08,7.75,1987,0.019737,7.61,7.76,14966,1,1,7.75,,20130131,0.019737,0.054093,0.052887,0.063509,0.06268,0.050428
86083,20130228,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,7.27,7.74,7.3,1242,-0.058064,7.25,7.31,14966,1,1,7.3,,20130228,-0.058064,0.008331,0.006128,0.0035,0.00206,0.011061
86083,20130328,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20130414,5.9,7.8,5.9,5304,-0.191781,5.88,5.9,15016,1,1,5.9,,20130328,-0.191781,0.035274,0.033508,0.031412,0.029529,0.035988
86083,20130430,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20130509,4.5,5.74,4.57,5216,-0.225424,4.52,4.58,15160,1,1,4.57,,20130430,-0.225424,0.014945,0.013768,0.002477,0.001376,0.018086
86083,20130531,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20130627,4.04,5,4.35,22221,-0.04814,4.31,4.34,15160,1,1,4.35,,20130531,-0.04814,0.019066,0.016508,0.023973,0.022131,0.020763
86083,20130628,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20130731,4.1,4.7,4.7,22709,0.08046,4.67,4.69,15191,1,1,4.7,,20130628,0.08046,-0.015039,-0.017055,-0.013013,-0.015633,-0.014999
86083,20130731,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,4.3,4.74,4.65,7451,-0.010638,4.65,4.7,15191,1,1,4.65,,20130731,-0.010638,0.052681,0.051243,0.054898,0.05372,0.049462
86083,20130830,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20130929,4.62,5.25,5.12,5037,0.101075,5.11,5.21,15191,1,1,5.12,,20130830,0.101075,-0.025714,-0.027891,-0.017278,-0.019029,-0.031298
86083,20130930,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20131107,4.65,5.205,4.82,5137,-0.058594,4.69,4.8,15149,1,1,4.82,,20130930,-0.058594,0.037477,0.035682,0.051828,0.049754,0.029749
86083,20131031,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,4.44,5.18,4.77,4916,-0.010373,4.75,4.77,15149,1,1,4.77,,20131031,-0.010373,0.039852,0.038564,0.025762,0.024591,0.044596
86083,20131129,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20131230,4.66,5.33,5.12,5427,0.073375,5.11,5.25,15155,1,1,5.12,,20131129,0.073375,0.024947,0.022824,0.023398,0.02166,0.028049
86083,20131231,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20140227,4.7,5.1,4.81,3102,-0.060547,4.83,4.87,15170,1,1,4.81,,20131231,-0.060547,0.026126,0.024071,0.025242,0.02201,0.023563
86083,20140131,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,5.06,5.95,5.79,1987,0.203742,5.77,5.79,15170,1,1,5.79,,20140131,0.203742,-0.029959,-0.031065,-0.001282,-0.002254,-0.035583
86083,20140228,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20140330,4.75,5.78,4.75,1396,-0.17962,4.75,4.78,15366,1,1,4.75,,20140228,-0.17962,0.046172,0.043937,0.044257,0.042687,0.043117
86083,20140331,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20140415,4.39,4.91,4.58,2881,-0.035789,4.58,4.59,15322,1,1,4.58,,20140331,-0.035789,0.004469,0.002751,0.001027,-0.001095,0.006932
86083,20140430,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20140501,4.39,5.4,4.7375,2268,0.034389,4.72,4.79,15328,1,1,4.7375,,20140430,0.034389,0.00166,0.000495,-0.022319,-0.023436,0.006201
86083,20140530,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20140629,4.45,-5.18,4.49,567,-0.052243,4.46,5.04,15322,1,1,4.49,,20140530,-0.052243,0.020218,0.018011,0.006647,0.004858,0.02103
86083,20140630,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20140807,4.05,4.94,4.38,1963,-0.024499,4.38,4.5,15362,1,1,4.38,,20140630,-0.024499,0.027941,0.025957,0.039496,0.037053,0.019058
86083,20140731,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,3.5901,4.46,3.5901,3609,-0.180342,3.6,3.61,15362,1,1,3.5901,,20140731,-0.180342,-0.020524,-0.02182,-0.035223,-0.036411,-0.01508
86083,20140829,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20140929,2.89,3.9,2.91,4666,-0.189438,2.91,2.97,15362,1,1,2.91,,20140829,-0.189438,0.040171,0.038168,0.033687,0.032145,0.037655
86083,20140930,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20141102,2.33,2.89,2.4,4607,-0.175258,2.39,2.42,15360,1,1,2.4,,20140930,-0.175258,-0.025129,-0.026824,-0.045004,-0.046891,-0.015514
86083,20141031,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,1.61,2.41,1.82,10475,-0.241667,1.8,1.83,15360,1,1,1.82,,20141031,-0.241667,0.021178,0.019929,0.014195,0.012951,0.023201
86083,20141128,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,20141231,1.42,1.95,1.93,33975,0.06044,1.89,1.93,15365,1,1,1.93,,20141128,0.06044,0.021149,0.018984,-0.002457,-0.004155,0.024534
86083,20141231,,11,3,7380,69329V10,PDII,P D I INC,,PDII,541613,Q,A,R,16119,21573,3,7380,69329V10,,,,0,73,738,,,,,,,,1.53,1.85,1.79,17746,-0.072539,1.78,1.79,15365,1,1,1.79,,20141231,-0.072539,-0.003616,-0.005756,-0.000214,-0.003581,-0.004189
52038,20040130,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20040226,35.45,38.19,37.93,373535,0.018802,37.92,37.93,647152,1,1,37.93,,20040130,0.018802,0.023049,0.022025,0.065763,0.064746,0.017276
52038,20040227,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20040330,37.5,39.65,39.65,320029,0.045347,39.63,39.65,644709,1,1,39.65,,20040227,0.045347,0.015458,0.013972,0.01372,0.012522,0.012209
52038,20040331,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,,N,A,R,21698,0,1,5149,87182910,20040213,20040423,20040402,0,,,1232,0.13,0,0,,,20040429,38.69,40.9,39.05,488407,-0.011854,39.02,39.05,644709,1,1,39.05,,20040331,-0.015132,-0.010674,-0.011998,0.006293,0.004664,-0.016359
52038,20040430,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20040527,37.7,39.37,38.25,354486,-0.020487,38.25,38.28,644709,1,1,38.25,,20040430,-0.020487,-0.024232,-0.025578,-0.04359,-0.044794,-0.016791
52038,20040528,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20040609,36.48,39.09,37.5,379160,-0.019608,37.5,37.5,639426,1,1,37.5,,20040528,-0.019608,0.014068,0.012383,0.002592,0.000918,0.012083
52038,20040630,20060814,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20040514,20040723,20040702,0,,,1232,0.13,0,0,,,20040729,35.8,37.91,35.87,352707,-0.04,35.65,35.99,639426,1,1,35.87,,20040630,-0.043467,0.021578,0.020014,0.022729,0.020998,0.017989
52038,20040730,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20040830,33.96,35.84,34.45,416561,-0.039587,34.46,34.47,639426,1,1,34.45,,20040730,-0.039587,-0.037666,-0.038761,-0.051082,-0.052306,-0.034291
52038,20040831,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20040929,31,34.55,32.14,658905,-0.067054,32.14,32.16,639426,1,1,32.14,,20040831,-0.067054,0.002714,0.001069,-0.004725,-0.00619,0.002287
52038,20040930,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20040903,20041022,20041001,0,,,1232,0.13,0,0,,,20041028,29.92,33.29,29.92,572236,-0.065028,29.92,29.93,639006,1,1,29.92,,20040930,-0.069073,0.020547,0.019089,0.041594,0.040003,0.009364
52038,20041029,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20041129,29.89,32.27,32.27,542513,0.078543,32.25,32.27,639006,1,1,32.27,,20041029,0.078543,0.017805,0.016578,0.020837,0.019626,0.014014
52038,20041130,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20041230,32.99,35.72,34.75,499883,0.076852,34.71,34.8,639793,1,1,34.75,,20041130,0.076852,0.048207,0.044313,0.079929,0.078349,0.038595
52038,20041231,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20050130,34.86,38.2,38.17,424498,0.098417,38.15,38.17,639793,1,1,38.17,,20041231,0.098417,0.035177,0.033422,0.05292,0.050625,0.032458
52038,20050131,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20041112,20050128,20050107,0,,,1232,0.15,0,0,,,20050227,34.97,37.26,34.97,369694,-0.079906,34.92,34.93,639793,1,1,34.97,,20050131,-0.083835,-0.026552,-0.027406,-0.029278,-0.030141,-0.02529
52038,20050228,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20050330,34.25,35.35,34.42,425856,-0.015728,34.4,34.42,636907,1,1,34.42,,20050228,-0.015728,0.022681,0.020844,0.016636,0.015375,0.018903
52038,20050331,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20050218,20050422,20050401,0,,,1232,0.15,0,0,,,20050428,32.64,36.32,35.8,524782,0.044451,35.78,35.79,636907,1,1,35.8,,20050331,0.040093,-0.016948,-0.018583,-0.031835,-0.03358,-0.019118
52038,20050429,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20050530,34.44,36.52,34.6,372209,-0.03352,34.5,34.57,636907,1,1,34.6,,20050429,-0.03352,-0.025185,-0.026569,-0.046509,-0.047915,-0.020109
52038,20050531,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20050629,35.41,37.65,37.16,306882,0.073988,37.15,37.19,633043,1,1,37.16,,20050531,0.073988,0.037954,0.03615,0.043808,0.042208,0.029952
52038,20050630,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20050513,20050722,20050701,0,,,1232,0.15,0,0,,,20050728,35.75,37.79,36.19,344144,-0.022067,36.18,36.19,633043,1,1,36.19,,20050630,-0.026103,0.011533,0.009909,0.032153,0.030211,-0.000143
52038,20050729,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20050830,35.89,37.2,36.06,309935,-0.003592,36.08,36.09,633043,1,1,36.06,,20050729,-0.003592,0.043325,0.042218,0.058745,0.057699,0.035968
52038,20050831,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20050929,33.04,35.83,33.38,506656,-0.074321,33.37,33.38,633043,1,1,33.38,,20050831,-0.074321,-0.005946,-0.007763,-0.007217,-0.008588,-0.011222
52038,20050930,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20051030,31.37,33.01,31.37,606219,-0.060216,31.35,31.37,626985,1,1,31.37,,20050930,-0.060216,0.010606,0.009337,0.01053,0.009013,0.006949
52038,20051031,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20050909,20051028,20051007,0,,,1232,0.15,0,0,,,20051129,31.23,33.12,31.91,484700,0.021996,31.88,31.89,626300,1,1,31.91,,20051031,0.017214,-0.020877,-0.021985,-0.033876,-0.035031,-0.017741
52038,20051130,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20051229,30.04,33.04,32.32,585971,0.012849,32.35,32.37,620301,1,1,32.32,,20051130,0.012849,0.040329,0.038077,0.034319,0.032775,0.035186
52038,20051230,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20060130,31.05,32.77,31.05,385913,-0.039295,31.02,31.04,620301,1,1,31.05,,20051230,-0.039295,0.003456,0.001885,0.013484,0.011157,-0.000952
52038,20060131,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20051110,20060127,20060106,0,,,1232,0.17,0,0,,,20060227,30.26,32.47,30.68,601691,-0.006441,30.69,30.71,620301,1,1,30.68,,20060131,-0.011916,0.040033,0.038927,0.076354,0.07515,0.025467
52038,20060228,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20060330,29.63,30.98,30.09,566035,-0.019231,30.06,30.09,619316,1,1,30.09,,20060228,-0.019231,-0.00164,-0.003554,0.004836,0.003476,0.000453
52038,20060331,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20060427,29.45,32.45,32.05,733389,0.065138,32.02,32.05,619316,1,1,32.05,,20060331,0.065138,0.019053,0.017585,0.036978,0.035232,0.011065
52038,20060428,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20060217,20060428,20060407,0,,,1232,0.17,0,0,,,20060530,29.89,32.02,29.89,457355,-0.06209,29.89,29.93,619316,1,1,29.89,,20060428,-0.067395,0.012964,0.011494,0.009791,0.008497,0.012187
52038,20060531,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20060629,29.25,31.15,30.58,601534,0.023085,30.58,30.6,618529,1,1,30.58,,20060531,0.023085,-0.031045,-0.033025,-0.044331,-0.045982,-0.030917
52038,20060630,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20060730,29.95,30.83,30.56,481004,-0.000654,30.5,30.59,618529,1,1,30.56,,20060630,-0.000654,-0.000386,-0.001881,-0.008479,-0.010474,0.000087
52038,20060731,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,422410,N,A,R,21698,0,1,5149,87182910,20060512,20060728,20060707,0,,,1232,0.17,0,0,,,20060814,27.47,31.07,27.6,427129,-0.091296,27.6,27.62,618529,1,1,27.6,,20060731,-0.096859,-0.001884,-0.002927,-0.022698,-0.023752,0.005086
52038,20060831,20140107,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20060928,26.91,31.57,31.39,615311,0.137319,31.42,31.4,618529,1,1,31.39,,20060831,0.137319,0.025048,0.022975,0.025011,0.023562,0.021274
52038,20060929,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20061030,31.51,34,33.45,457493,0.065626,33.43,33.45,619614,1,1,33.45,,20060929,0.065626,0.019424,0.018105,0.009006,0.007433,0.024566
52038,20061031,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,20060908,20061027,20061006,0,,,1232,0.17,0,0,,,20061129,32.59,34.98,34.98,504732,0.050822,34.96,34.99,619714,1,1,34.98,,20061031,0.04574,0.037125,0.036078,0.046211,0.045185,0.031508
52038,20061130,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20061228,34.94,36.16,35.85,446457,0.024871,35.86,35.88,618127,1,1,35.85,,20061130,0.024871,0.023705,0.02134,0.031168,0.029505,0.016467
52038,20061229,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20070130,35.78,36.95,36.76,317035,0.025384,36.72,36.73,618127,1,1,36.76,,20061229,0.025384,0.010856,0.009153,0.0148,0.012585,0.012616
52038,20070131,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,20061110,20070126,20070105,0,,,1232,0.19,0,0,,,20070227,34.02,36.72,34.55,536847,-0.054951,34.54,34.56,618127,1,1,34.55,,20070131,-0.06012,0.019404,0.018468,0.022283,0.021357,0.014059
52038,20070228,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20070329,32.61,35.1,32.96,478770,-0.04602,32.95,32.96,616987,1,1,32.96,,20070228,-0.04602,-0.013994,-0.015986,0.00211,0.000857,-0.021846
52038,20070330,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20070429,31.67,33.83,33.83,688360,0.026396,33.82,33.84,616987,1,1,33.83,,20070330,0.026396,0.012946,0.011471,0.006545,0.004805,0.00998
52038,20070430,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,20070209,20070427,20070406,0,,,1232,0.19,0,0,,,20070530,32.74,34.69,32.74,508830,-0.026604,32.74,32.75,616987,1,1,32.74,,20070430,-0.03222,0.039821,0.038455,0.027044,0.025768,0.043291
52038,20070531,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20070628,32.21,34.11,33.12,731461,0.011607,33.13,33.15,617956,1,1,33.12,,20070531,0.011607,0.038932,0.036643,0.023123,0.021362,0.032549
52038,20070629,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20070730,31.83,34,32.99,772371,-0.003925,32.96,32.97,617956,1,1,32.99,,20070629,-0.003925,-0.014754,-0.016117,-0.007906,-0.009856,-0.017816
52038,20070731,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,20070511,20070727,20070706,0,,,1232,0.19,0,0,,,20070830,30.3,33.33,31.88,674837,-0.027887,31.88,31.89,617956,1,1,31.88,,20070731,-0.033647,-0.031758,-0.032762,-0.043537,-0.044642,-0.031982
52038,20070831,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20070927,30.83,33.85,33.38,687265,0.047052,33.34,33.36,609972,1,1,33.38,,20070831,0.047052,0.011631,0.009678,-0.011737,-0.013312,0.012864
52038,20070928,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20071030,32.85,35.59,35.59,466125,0.066207,35.61,35.63,609558,1,1,35.59,,20070928,0.066207,0.040849,0.039332,0.025363,0.023661,0.035794
52038,20071031,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,20070919,20071026,20071005,0,,,1232,0.19,0,0,,,20071129,32.81,35.84,34.29,548120,-0.031189,34.33,34.36,609558,1,1,34.29,,20071031,-0.036527,0.025833,0.024692,0.017406,0.016144,0.014822
52038,20071130,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20071230,31.23,35.13,32.51,907125,-0.05191,32.5,32.57,608160,1,1,32.51,,20071130,-0.05191,-0.04922,-0.051168,-0.076608,-0.078109,-0.044043
52038,20071231,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20080130,30.94,32.93,31.21,503270,-0.039988,31.16,31.17,608160,1,1,31.21,,20071231,-0.039988,-0.004434,-0.006522,-0.010989,-0.014282,-0.008628
52038,20080131,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,20071109,20080125,20080104,0,,,1232,0.22,0,0,,,20080228,27.48,30.48,29,1104396,-0.063762,28.93,29.09,608160,1,1,29,,20080131,-0.070811,-0.062147,-0.063252,-0.045082,-0.04616,-0.061163
52038,20080229,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20080330,28.06,30.05,28.06,697607,-0.032414,28.08,28.1,603580,1,1,28.06,,20080229,-0.032414,-0.021664,-0.023605,-0.021401,-0.022916,-0.034761
52038,20080331,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,,,,0,,,,,,,,,20080429,27.58,29.68,29.02,569358,0.034212,29.02,29.04,603580,1,1,29.02,,20080331,0.034212,-0.01042,-0.012158,-0.02531,-0.027567,-0.00596
52038,20080430,,11,1,5141,87182910,SYY,SYSCO CORP,,SYY,424410,N,A,R,21698,0,1,5149,87182910,20080222,20080425,20080404,0,,,1232,0.22,0,0,,,20080529,27.75,30.68,30.57,671833,0.060992,30.53,30.54,603580,1,1,30.57,,20080430,0.053411,0.051105,0.049781,0.031907,0.03049,0.047547
